,acc_phone_X,acc_phone_Y,acc_phone_Z,lin_acc_phone_X,lin_acc_phone_Y,lin_acc_phone_Z,gyr_phone_X,gyr_phone_Y,gyr_phone_Z,location_phone_Latitude,location_phone_Longitude,location_phone_Height,location_phone_Velocity,location_phone_Direction,location_phone_Horizontal Accuracy,location_phone_Vertical Accuracy,mag_phone_X,mag_phone_Y,mag_phone_Z,proximity_phone_Distance,acc_phone_X_outlier,acc_phone_Y_outlier,acc_phone_Z_outlier,lin_acc_phone_X_outlier,lin_acc_phone_Y_outlier,lin_acc_phone_Z_outlier,gyr_phone_X_outlier,gyr_phone_Y_outlier,gyr_phone_Z_outlier,mag_phone_X_outlier,mag_phone_Y_outlier,mag_phone_Z_outlier
2025-06-04 11:52:02.834940032,-6.325770492583334,-1.6682683181666664,-7.340447959916666,0.0334076618246153,-0.3430121195461538,0.0076726264184615,-0.0673270853099999,-0.0158167811692307,-0.0733936262815384,52.62607956,4.734947922,4.462492133,5.03000021,231.3280789,4.74865153,3.528185301,-10.565216064230771,-15.77504568846154,29.86981964076923,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:03.084940032,-6.316104055384615,-1.6977118976153849,-7.462569967307692,0.0047088976944615,-0.3650777122615384,-0.0886751843384615,-0.076608927776923,0.011402414054923,-0.0741602119353846,,,,,,,,-10.66477086,-17.00787338923077,30.157651461538464,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:03.334940032,-6.147853933307692,-1.4234476177692306,-7.542641918461539,0.12277842119075,-0.12649761580375,-0.115054834038,-0.0764324037975,0.0111687125561966,-0.07163591776,,,,,,,,-10.433228175416664,-16.78455050583333,30.23097229,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:03.584940032,-6.19403194425,-1.3278636933333332,-7.566877098083332,0.0843233716028461,-0.0242534071768846,-0.1344582082147692,-0.0864337510784615,-0.0157132023557,-0.0864073553923077,,,,,,,,-9.362298231846152,-16.936620272307692,29.923381511538462,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:03.834940032,-6.105158104461538,-1.0106406695769232,-7.706919532153846,0.152381168597825,0.260404543089675,-0.2676295942075,-0.0797876150658333,-0.0292389696105749,-0.088985294725,52.62605003,4.734895426,4.29250897,4.699999809,226.7577723,4.74865153,3.298901111,-9.169230779166666,-17.259754656666665,27.9167207075,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:04.084940032,-6.102397499166666,-1.024681663383333,-7.627463607666669,0.1734696166307692,0.2694245732153846,-0.19489682835,-0.0963741689953846,-0.0048368678496153,-0.1137243509384615,,,,,,,,-7.989087618307693,-18.495606936153845,28.225670447692305,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:04.334940032,-5.992269780076923,-0.7536021071615385,-7.845600374692307,0.2151964907416666,0.5106152818666666,-0.3550784075333333,-0.116785192225,0.0169297461385,-0.1110436301625,,,,,,,,-7.511514028,-18.4255356775,27.626520155833333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:04.584940032,-5.76625900275,-0.5376943588333333,-8.02104515075,0.3939000662923076,0.6899372239153846,-0.4818900019384615,-0.1234451904923076,-0.0116316134901538,-0.1343915009561538,,,,,,,,-7.078645559461539,-19.44434782230769,26.50552368153846,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:04.834940032,-5.739491588769231,-0.6628792278615384,-8.008104752846155,0.3980748358416666,0.5691654987333333,-0.448716157525,-0.1451807195916666,-0.0051044059606416,-0.1746833783916666,52.62601475,4.734991753,5.004850281,4.699999809,158.9062699,4.74865153,3.608546221,-6.514605204166666,-19.639825025833332,26.736705143333335,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:05.084940032,-5.498515777416666,-0.7104600906333333,-8.145024833666668,0.5730135504,0.5038660254615384,-0.5496977780000001,-0.1692833315846153,-0.0040406583307692,-0.1959276921461538,,,,,,,,-5.624935443615384,-19.0926119,26.41733903153846,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:05.334940032,-5.448404599692308,-0.7458067791384615,-8.185013791461538,0.62012523785,0.4474563140166667,-0.5470370887333332,-0.1956906579499999,-0.0433638620106666,-0.2285454980916666,,,,,,,,-4.013556162583334,-20.224532603333333,24.184003830833333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:05.584940032,-5.497181053166666,-0.7381275558500001,-8.35312957775,0.5577983756230769,0.4358709923153845,-0.7086755654000001,-0.2032341968615384,-0.0293987893440769,-0.2567887524,,,,,,,,-2.9479047334615385,-21.472670922307696,23.179754404615384,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:05.834940032,-5.235455122769232,-0.7797515751846155,-8.242655463615385,0.799512113025,0.4232266035,-0.6063728302833333,-0.2060916200333333,-0.0479859700441666,-0.2744985197916667,52.62602274,4.734933887,5.122524556,1.700000048,200.390618,4.74865153,3.506543579,-1.111205418919167,-21.422270298333338,21.905572890833337,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:06.084940032,-5.293566970833333,-0.8917331314083334,-8.4561029435,0.7324771514846152,0.2923304164538462,-0.7910966578230768,-0.2461341757076923,-0.0332800948704999,-0.2941971512846154,,,,,,,,1.0216874342615383,-21.229730752307695,21.044686536923077,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:06.334940032,-5.126332045307692,-0.8540547532230769,-8.488306168846155,0.8755251893923078,0.3146780417769231,-0.8085959799384614,-0.2431979190923076,-0.0353480000050769,-0.3120715916230769,,,,,,,,3.62708223776923,-20.923459858461538,19.55406423615385,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:06.584940032,-5.01373158376923,-0.8776249694769229,-8.576587970538462,0.9193540625,0.277320111625,-0.8355159536000002,-0.2751456449333334,0.0078111006873333,-0.3261249139916666,,,,,,,,5.70881398525,-20.542950629166665,18.548954645833337,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:06.834940032,-4.767885132,-0.7935622787416666,-8.746573905833333,1.0483895740769231,0.300113330376923,-0.9418235741769232,-0.2688670296076923,-0.0117493889008461,-0.3372396483076922,52.62601088,4.734945585,5.91457773,1.5,194.4140581,4.74865153,3.369067879,7.4826085017692305,-19.997741844615383,18.017666154615384,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:07.084940032,-4.653212057307692,-0.7643221224230768,-8.833960453923076,1.094912083425,0.3098043242583333,-0.9638294465583334,-0.2735148320583333,-0.0124682379731666,-0.3659102718166666,,,,,,,,9.940776823916666,-19.608725072499997,15.2850659675,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:07.334940032,-4.490225029,-0.7075785827750001,-8.898370742916669,1.1948222953846157,0.3609069945538461,-0.9688186845,-0.2650416390153846,-0.0117510916082846,-0.3571820579923077,,,,,,,,12.045085613076925,-19.082144810000003,13.48562504769231,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:07.584940032,-4.397451606230769,-0.4131523836538461,-8.882574744538461,1.2512928938333336,0.6081993969,-0.9227620147166666,-0.2541857647333333,-0.060281394515,-0.3328314075833333,,,,,,,,14.405604681666668,-17.6246832225,12.1037731175,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:07.834940032,-4.608167266916667,-0.1023122405958333,-8.926225318833332,1.073982252315385,0.8542075398538462,-0.9953520448692308,-0.2431543366230768,-0.0581675805161538,-0.2834838284846154,52.62600684,4.734928719,5.239956219,1.779999971,206.7187406,4.74865153,3.88369518,16.39638695307692,-16.264051216923075,11.06197005153846,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:08.084940032,-4.8133099012307685,0.0564326477073846,-8.908125457692305,0.9297086043416666,0.9601364060666668,-0.9899435502333334,-0.1931630857166666,-0.0477166191358333,-0.25215633835,,,,,,,,17.931543985833333,-15.30576253,9.260178248166667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:08.334940032,-4.836866683916667,-0.0368982696541666,-8.870216789333336,0.8524701577538463,0.8380118151076924,-0.9254398557923076,-0.1705180177461538,0.0119911646475384,-0.2362278963538461,,,,,,,,18.68787384076923,-14.036552942307692,8.149705740153847,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:08.584940032,-4.508370948076924,-0.0196898240303076,-8.872177135692308,1.0929982899,0.8582268559083333,-0.8766797183416667,-0.1375609623916666,0.0129586346058333,-0.2060395292833333,,,,,,,,19.923732121666667,-12.5721182025,8.26705360425,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:08.834940032,-4.470877761916666,0.0715512084959166,-8.716324310416667,1.1465455239076925,0.9284884816153846,-0.7229252299384614,-0.1281438578846153,-0.0563008591815384,-0.1704757041615384,52.62595072,4.734981913,4.610135585,4.210000038,168.0468852,4.74865153,3.806280092,21.16882559,-11.619398043076924,8.111218965923078,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:09.084940032,-5.038821716307694,-0.0262646132252307,-8.889690716,0.6434913937916668,0.7930955917749999,-0.9545786154416668,-0.1199877237325,-0.0570319561891666,-0.1435366757166667,,,,,,,,22.0100320175,-11.2964725475,7.674387613916667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:09.334940032,-5.146896972833334,0.0192973709110499,-8.460157013,0.5909349065538462,0.8394544862615386,-0.5589968749153846,-0.0791367243723077,-0.0259736912821692,-0.1330348092846154,,,,,,,,22.660096975384615,-11.604111744615388,7.353408226692308,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:09.584940032,-5.090947934769232,-0.19605768056,-8.52259640046154,0.6364303373538462,0.6441318175692309,-0.5957059646223077,-0.0624366274481538,-0.0086650282969999,-0.1070587990292307,,,,,,,,22.70602123461538,-12.296956869230767,7.353463393,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:09.834940032,-5.145050811750001,-0.2211027145533333,-8.302559738166666,0.6034567750750001,0.6297998276833333,-0.4210245238541667,-0.0529361218519041,-0.032806493495,-0.0762481704975,52.62593502,4.735004205,4.255765003,3.440000057,162.0703249,4.74865153,3.102329662,22.405312855,-12.65751179,6.600409189666667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:10.084940032,-5.437627011846155,-0.216254143336923,-8.194236919615383,0.3975516974461539,0.6294143476538463,-0.3452470940376923,-0.0512593046311538,-0.0560404285810769,-0.0610496662546153,,,,,,,,21.309175930769236,-12.839087560000005,5.190701998230769,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:10.334940032,-5.779884514461538,-0.2307739492584615,-8.158254054307692,0.0637294855625,0.5359743028833334,-0.4278107535874999,-0.0487185916829166,-0.044201219765,-0.0385933575849999,,,,,,,,20.70320065666667,-11.5654577425,3.960852305166666,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:10.584940032,-5.855935020416666,-0.2080548477080833,-8.046629448,0.111775464376923,0.5843450158076924,-0.2003266427723077,-0.0313997892948461,0.0156823230281538,-0.0197949516731746,,,,,,,,21.99815838153846,-10.598763392461535,4.280109699076923,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:10.834940032,-5.962562326307692,-0.2528357637892307,-8.074681689846154,-0.0487712359258333,0.4738147338249999,-0.2919572273416666,-0.0112250445806666,-0.0023734147737499,-0.0121231168158333,52.62592013,4.735100009,4.061368471,4.179999828,132.8906609,4.899316732,3.0,21.320441564166668,-11.564780155833333,4.72936693825,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:11.084940032,-5.714853401249999,-0.2088906097583333,-7.715206146249998,0.1649838224295769,0.5067356758384615,0.0765152247123077,0.0003030126043846,-0.0177403292983846,-0.0063026587551538,,,,,,,,20.631125816153844,-10.216528379461538,5.376346881538462,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:11.334940032,-6.096015578076924,-0.3455161109384616,-7.974113898461538,-0.1713591353516666,0.3378613236833334,-0.2579772055166666,-0.0019153064733333,-0.0189007073643333,0.003697749692,,,,,,,,21.22920163583333,-10.064707596666668,6.231812159333333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:11.584940032,-6.0824265288333335,-0.3981470489666667,-7.642507324166665,-0.0914728521438461,0.2901565172461538,0.1324007979299231,0.0087598010611538,-0.0051260778966153,-0.0013555375445384,,,,,,,,20.969214805384617,-11.277583783076922,5.883497384923076,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:11.834940032,-6.189513455846154,-0.4354329740153846,-7.826912313692308,-0.2252138918683333,0.2542180062108333,-0.0655778391758333,0.0089365655883166,0.0106559710708333,0.0035548359540416,52.62589924,4.735237801,3.870145326,4.179999828,118.1250433,4.767056861,3.0,20.7312418625,-10.51811591775,5.109153111666667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:12.084940032,-5.976347122,-0.4354943847666667,-7.647696533166666,-0.0259955963253846,0.2352695135307692,0.0796260333907692,0.0079846727088461,0.0061737629767692,0.0062154863072846,,,,,,,,22.147728553076924,-10.170183768846154,6.465441190230768,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:12.334940032,-6.118802807307691,-0.4896778634846154,-7.796859424307692,-0.1554528084325,0.1752427768125,0.0066076947916666,6.966345150000049e-05,-0.0024057507006999,0.0109281642268333,,,,,,,,20.871891020833335,-12.53764987,5.988355636583335,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:12.584940032,-6.216822052,-0.4942472076499999,-7.835056915416668,-0.2501982647184615,0.1325583072950769,-0.095562664629,-0.0031123679541384,0.009845154144923,0.0111832873094153,,,,,,,,19.26006669307692,-11.834160218461538,4.561026353076923,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:12.834940032,-6.028782313461539,-0.492821326623077,-7.757295544,-0.0662015421616666,0.1387362614759166,0.0734722137581666,0.0092729436776666,0.0101041214848333,0.0052847323917416,52.62585716,4.735313179,3.666350097,5.679999828,126.5625535,6.381557807,3.0,18.83124033666667,-10.9303654825,4.136439005583333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:13.084940032,-6.096983757083334,-0.52822654725,-7.850711860583334,-0.18532830973,0.05664588273,-0.0866889751502077,0.0035679703220769,-0.0002326448084615,0.0116759980626769,,,,,,,,18.71727987307693,-10.489472460769232,4.32594299323077,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:13.334940032,-6.004394566384615,-0.5065351163538462,-7.644130871076923,-0.0736903448730769,0.096527210653,0.1414103677138461,0.0085359388384615,-0.008894164364923,0.008975104268,,,,,,,,19.05464231,-10.633733674615383,4.376984229538462,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:13.584940032,-6.31198185853846,-0.5930782259384615,-7.885060624384616,-0.3880776075916667,-0.0192310445974999,-0.1404421287816666,0.0001483533362583,0.0019210278986666,0.00864301865475,,,,,,,,19.15392875583333,-10.7843281425,4.676873524916668,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:13.834940032,-6.016812973083333,-0.5808670806833333,-7.675388946499999,-0.0716754393438461,0.032880642154,0.1278173904692307,0.0158867396926153,0.0078722735723076,-0.0016334399473076,52.6258326,4.73547757,3.125945854,6.739999771,117.4219452,7.376655934,4.0,19.15368241538462,-11.198533060769233,4.863505436923077,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:14.084940032,-6.043889359692306,-0.7226280564692308,-7.766783505846155,-0.0893928176066666,-0.0724771638216666,0.016130324,0.0125891731379166,-0.0035017473463333,0.0012007981133333,,,,,,,,19.3342952725,-11.0998654375,5.185748418083333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:14.334940032,-6.024684104916666,-0.7655829620333333,-7.743484840333333,-0.0917243273838461,-0.1290969130589999,0.0154143849089999,0.0037772819543846,-0.008916307348923,0.0008615355738461,,,,,,,,19.361903851538464,-10.90317286,6.216933617307693,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:14.584940032,-6.0333766056923075,-0.7954113182692306,-7.740058312,-0.0274420063258333,-0.1313890370625,0.0464774219678333,-0.0021220623350833,-0.0136378853353333,0.0034719253991,,,,,,,,19.582573573333335,-11.74440837,7.296688079833333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:14.834940032,-6.107175064166667,-0.7927015685916666,-7.733455696166666,-0.1152176302683076,-0.1587287241253846,-0.0396861770946153,0.002039494583923,-0.0108636676042769,0.0005632629622307,52.62579543,4.735649524,3.115814019,6.739999771,113.55476,8.387941443,4.0,19.28459167384615,-12.234042754615386,6.20193305376923,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:15.084940032,-6.057061967153847,-0.8633124248769231,-7.642403693538464,-0.06520108357375,-0.2028677888108333,0.0750268909441666,-0.0035063012820833,0.0017925893179166,-0.0006828796177666,,,,,,,,19.066796620833333,-11.5205005,6.1774361928333335,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:15.334940032,-6.17855163575,-0.9870100021166666,-7.784599342333333,-0.1379292503738461,-0.3047128513984615,-0.0145665386892307,-0.007892775565923,-0.0098333044999999,-0.0013426042237307,,,,,,,,18.78015664846154,-11.449167983846156,6.890018169692307,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:15.584940032,-6.123224381769232,-0.9998055091307694,-7.644625995461539,-0.1287564195733333,-0.3551815987004167,0.0229581664558332,-0.0068018568308333,0.0156248984482499,0.0052605917058333,,,,,,,,18.803700764166667,-11.3547170975,7.576158523666666,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:15.834940032,-6.1743603514166665,-1.0094508360916663,-7.680964851333333,-0.1644033738296923,-0.3806741648823077,0.0896185201307692,0.0058714769463846,0.0009760485170769,-0.0015070337291538,52.62571073,4.73582067,3.527193644,8.920000076,117.0704057,5.656054292,4.0,18.584668671538463,-10.92906343153846,8.014416034307693,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:16.084940032,-5.991717083384616,-1.029789311407692,-7.579258082384616,0.0063162110733333,-0.3558885027083333,0.1574147929208333,0.00846048431025,-0.00642173776175,-0.0030065600295,,,,,,,,18.54077084916667,-11.230798005,9.114060084083333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:16.334940032,-6.14179058075,-1.1027568052916668,-7.659409675416666,-0.1282572360276923,-0.4432125426169231,0.0659023034096922,0.0021188706103615,-0.0078283059026076,0.0033392274410692,,,,,,,,18.344936076923076,-12.130521186153848,9.392457815153849,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:16.584940032,-6.216445911230769,-1.1112199752769232,-7.603680372999999,-0.172035114729923,-0.4140704696076923,0.0961539530776923,0.0056542246251615,-0.003391625179,0.0012377600652,,,,,,,,18.56498014,-12.506674987692309,8.629727877,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:16.834940032,-6.154566896923077,-1.1102182124692308,-7.59576989976923,-0.1343132235008416,-0.3993141227333333,0.0939494065991666,-0.0020033716765833,0.0052870212620833,0.0025748757666666,52.62566352,4.735926671,3.606234171,8.920000076,123.3985249,5.717261304,4.0,18.554733278333337,-12.754284064166669,8.472513834749998,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:17.084940032,-6.1877949142499995,-1.1388193132000002,-7.687127037083333,-0.1542123966084615,-0.4266821603615384,0.0404727175595384,-0.006130008724923,0.0063842778952307,0.0043535389793846,,,,,,,,18.385546757692307,-12.724485250000004,8.084501999999999,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:17.334940032,-6.131491805,-1.1670884117692308,-7.618971651538463,-0.1433068746216666,-0.4439185658083333,0.0288987426425,0.002428631702625,-0.0005056666758333,-0.0013187791915833,,,,,,,,18.27889442416667,-12.376192728333336,8.4280433655,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:17.584940032,-6.094376678416666,-1.1635304259583332,-7.579450950666666,-0.0430041121546153,-0.4167520364384615,0.1789173775023076,0.012486789412,-0.0043461556333076,-0.0058306120874615,,,,,,,,18.258825448461536,-12.307398282307693,8.933165917076922,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:17.834940032,-6.178874042153846,-1.3713444284615386,-7.562665663461539,-0.1720194809199999,-0.598341094875,0.0799818702025,0.0078609184421666,-0.0118478077544166,-0.0123410211134416,52.62562215,4.736101409,3.869419792,10.27000046,118.1251063,5.022762674,3.0,18.398795445,-12.992064795833334,9.39793332425,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:18.084940032,-6.191013221833333,-1.47802642825,-7.562910347,-0.1356487013246154,-0.6727615339230769,0.1746774264923077,0.0037534686466153,0.0156169636175384,-0.0050654651666153,,,,,,,,18.22836068923077,-13.540661445384616,9.802585895461538,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:18.334940032,-6.075554281461539,-1.5208604314615388,-7.58179127623077,-0.0677384340816666,-0.7040744317000001,0.1247286137966666,0.0040915878200499,0.01285384626375,-0.0009300276958249,,,,,,,,18.246395110833333,-13.953748384166667,9.618926365916666,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:18.584940032,-5.9895072555,-1.4942551804999995,-7.544411315833334,-0.005033957906923,-0.7005713020384617,0.1819864910384615,-0.0152557146951538,0.0033954353638461,0.006357528278923,,,,,,,,17.854620713076923,-14.446418249999995,8.366066565692309,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:18.834940032,-6.178309830923076,-1.5238772347692309,-7.783571671692308,-0.2110319575666666,-0.7569008213416667,-0.0660871316583333,-0.0073650575344166,-0.003317420933325,-4.055106564999994e-05,52.6255683,4.73624189,3.53915856,10.27000046,118.1251063,5.12926293,3.0,17.696401595833333,-14.383564154166663,7.419548034666668,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:19.084940032,-5.924005966166668,-1.4610118102499998,-7.487866401750001,0.0581717445817692,-0.6546825334846154,0.2199092828415384,-0.0002239644484,-0.0078068208663846,-0.0060823392663846,,,,,,,,17.699440587692308,-13.53067134,6.182150620692307,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:19.334940032,-6.138550203923078,-1.498625899,-7.692457299000001,-0.1232715851093333,-0.6582175820166666,0.0237363333995,-0.0046380597044833,-0.0059090328678333,-0.0026453773798166,,,,,,,,17.595270157500003,-12.258291641666668,6.977848688833333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:19.584940032,-6.065748710666667,-1.4677103805833334,-7.504569168083333,-0.0346054414630769,-0.5928118177923076,0.1613336305976923,0.0007622200785723,-0.0065270276171538,-0.0060993297603846,,,,,,,,17.453698964615384,-11.544238457692304,8.14154874369231,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:19.834940032,-6.134048027615385,-1.4909457161538464,-7.619984929076923,-0.096079873346923,-0.5584584082076923,0.0539994863438461,0.0031454153538461,-0.0058307535586923,-0.0099792750546923,52.6255168,4.736360388,3.360325347,10.14000034,120.2344778,5.806244933,4.0,17.89843397923077,-11.76702866076923,8.24151493953846,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:20.084940032,-6.0671707535,-1.469232216,-7.560041313333333,-0.0266670553413333,-0.5089334399166666,0.1016079434716666,-0.0049690530915916,0.0011556283951666,-0.0024322094882533,,,,,,,,17.759895325,-12.661255995833336,8.604356765666667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:20.334940032,-6.144342005692308,-1.4696784033846153,-7.5752049725384625,-0.0938532536262307,-0.4931419733076924,0.0928623754815384,-0.0150375216486153,0.0021970513135384,0.0066847323724615,,,,,,,,17.252615707692307,-12.631479923846154,8.859532869846154,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:20.584940032,-6.242998387230769,-1.442941695153846,-7.657430138153846,-0.2082876643508333,-0.4888097417166667,-0.0288882663741666,0.0026665865937416,-0.0100048486278333,-0.0028653461486666,,,,,,,,17.50475438333333,-12.655023655833334,8.116797129083333,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:20.834940032,-6.085869369499999,-1.4271946335,-7.44357101425,-0.0127871409746153,-0.4067139919999999,0.215658267096923,0.0129846141753076,-0.0061261234978461,0.000526072081241,52.62546607,4.736506535,3.138584623,10.14000034,118.8282292,5.397749571,4.0,17.937840388461538,-12.42387060076923,7.366062457769231,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:21.084940032,-6.273650031384615,-1.466730687,-7.530275327230768,-0.1798640567133333,-0.4315395291,0.0541432191458333,-0.0014495610585,-0.0231627812218333,0.0126789782652499,,,,,,,,18.334922790833335,-12.047120330833335,6.384227752666667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:21.334940032,-6.485825157166668,-1.538475723333333,-7.5368894575,-0.3257845018092308,-0.4938181138384615,0.0570515979820769,0.0086920354151538,-0.0063706597737692,0.0004416693955153,,,,,,,,18.019609304615383,-11.317747703846154,8.330110403384616,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:21.584940032,-6.2719689120769235,-1.6871415709999995,-7.304072641307693,-0.12582482054,-0.584679574925,0.26168375552,0.0187443643421666,0.0075151240071666,-0.0018505885186666,,,,,,,,17.414221445,-11.410408655833336,10.424038568166669,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:21.834940032,-6.20470973975,-1.6942143632499995,-7.302464446916667,-0.0442060747992307,-0.5543122206923077,0.24304176752,0.0064977076834615,-0.0050377556691538,0.0142633001178461,52.62541975,4.736635455,3.224339178,10.23999977,119.1797924,4.955146394,3.0,17.225014906153845,-11.937557073076922,10.430338345769233,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:22.084940032,-6.48270760176923,-1.8377053950769229,-7.402349043615383,-0.3064324969,-0.6831591179416666,0.1097004412148333,0.0022117219634999,-0.0130969220772333,0.0089218947111666,,,,,,,,18.095386504999997,-11.768620015000002,10.169232049916667,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:22.334940032,-6.28532958975,-1.8080775833333331,-7.22984046925,-0.0778231119131538,-0.6214765275153847,0.2918637692853846,0.011380758637423,0.0027629241981538,0.0062488787179615,,,,,,,,17.94780672538462,-12.446538337692308,11.733486468461535,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:22.584940032,-6.332454669615384,-1.891144268230769,-7.397374772230771,-0.1464244638275,-0.6784482660083334,0.0986281049276666,0.0037146079033333,-0.0007002408391916,0.0153534710790833,,,,,,,,17.01086998,-13.049026965,12.592789968333337,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:22.834940032,-6.394577407833334,-2.002386016833334,-7.274934196499999,-0.1420295428744615,-0.7731899422,0.1886652257353846,0.0106978933949846,-0.0239990416285384,0.0073714774784307,52.62546598,4.736483969,1.91351171,9.361308473,118.2336008,11.88636822,3.0,16.871136005384617,-13.44097805076923,11.923395596923076,,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-04 11:52:23.084940032,-6.457513838615385,-2.172662693923077,-7.1624210534615385,-0.154004599305,-0.8776446551000001,0.2421347594191666,0.0133214925975833,-0.0200487361289166,0.0038696667954166,,,,,,,,16.958078385,-12.965996821666666,10.7234338125,,False,False,False,False,False,False,False,False,False,False,False,False
